36, 0, 50, 0, 149, 0, 250, 0, 0, 0, 0, 98, 0, 49, 195, 0, 132, 153, 255, 218, 0, 16, 255, 108
36, 0, 50, 0, 150, 0, 250, 0, 0, 0, 0, 98, 0, 49, 133, 0, 132, 159, 255, 211, 0, 18, 255, 94
36, 0, 50, 0, 149, 0, 249, 0, 0, 0, 0, 98, 0, 48, 101, 0, 132, 163, 255, 220, 0, 8, 255, 71
36, 0, 49, 0, 149, 0, 250, 0, 0, 0, 0, 98, 0, 47, 115, 0, 132, 133, 255, 242, 0, 25, 255, 72
36, 0, 50, 0, 150, 0, 250, 0, 0, 0, 0, 98, 0, 47, 88, 0, 132, 126, 255, 232, 0, 24, 255, 7
36, 0, 50, 0, 150, 0, 250, 0, 46, 0, 0, 98, 0, 48, 243, 0, 132, 214, 0, 1, 255, 173, 254, 211
36, 0, 49, 0, 150, 0, 250, 0, 53, 0, 0, 98, 0, 49, 4, 0, 133, 14, 0, 20, 255, 243, 255, 12
36, 0, 49, 0, 150, 0, 250, 0, 0, 0, 0, 98, 0, 50, 69, 0, 133, 115, 255, 239, 0, 27, 254, 255
36, 0, 49, 0, 149, 0, 250, 0, 0, 0, 0, 98, 0, 50, 137, 0, 133, 115, 255, 238, 0, 27, 255, 64
36, 0, 49, 0, 150, 0, 250, 0, 0, 0, 0, 98, 0, 50, 138, 0, 133, 19, 255, 221, 0, 19, 255, 79
36, 0, 49, 0, 150, 0, 250, 0, 0, 0, 0, 98, 0, 50, 127, 0, 132, 254, 255, 218, 0, 18, 255, 92
36, 0, 49, 0, 150, 0, 249, 0, 0, 0, 0, 98, 0, 50, 74, 0, 133, 6, 255, 215, 0, 18, 255, 81
36, 0, 50, 0, 150, 0, 250, 0, 121, 0, 0, 98, 0, 49, 46, 0, 133, 37, 255, 232, 0, 14, 255, 59
36, 0, 50, 0, 149, 0, 250, 0, 187, 0, 0, 98, 0, 48, 229, 0, 133, 23, 255, 234, 0, 25, 255, 58
36, 0, 50, 0, 149, 0, 249, 1, 60, 0, 0, 98, 0, 48, 31, 0, 133, 4, 255, 237, 0, 32, 255, 66
36, 0, 50, 0, 149, 0, 250, 1, 142, 0, 0, 98, 0, 48, 252, 0, 132, 240, 255, 218, 255, 139, 254, 138
36, 0, 50, 0, 150, 0, 250, 1, 76, 0, 0, 98, 0, 48, 245, 0, 133, 60, 255, 236, 0, 21, 254, 253
36, 0, 49, 0, 149, 0, 250, 0, 244, 0, 0, 98, 0, 49, 121, 0, 133, 113, 255, 218, 255, 221, 254, 177
36, 0, 50, 0, 150, 0, 250, 0, 191, 0, 0, 98, 0, 49, 223, 0, 133, 164, 255, 232, 0, 4, 254, 195
36, 0, 50, 0, 149, 0, 250, 0, 0, 0, 0, 98, 0, 51, 92, 0, 133, 186, 255, 247, 0, 30, 255, 79
36, 0, 50, 0, 150, 0, 249, 0, 0, 0, 0, 98, 0, 51, 139, 0, 133, 153, 255, 229, 0, 18, 255, 95
36, 0, 49, 0, 150, 0, 250, 0, 0, 0, 0, 98, 0, 52, 38, 0, 133, 125, 255, 217, 0, 18, 255, 101
36, 0, 49, 0, 150, 0, 250, 0, 0, 0, 0, 98, 0, 52, 130, 0, 133, 165, 255, 214, 0, 26, 255, 95
36, 0, 50, 0, 150, 0, 249, 0, 0, 0, 0, 98, 0, 52, 28, 0, 133, 206, 255, 221, 0, 16, 255, 67
36, 0, 50, 0, 149, 0, 249, 0, 0, 0, 0, 98, 0, 51, 75, 0, 133, 241, 255, 251, 0, 40, 255, 98
36, 0, 49, 0, 150, 0, 250, 0, 0, 0, 0, 98, 0, 50, 181, 0, 133, 255, 255, 216, 0, 14, 255, 6
36, 0, 49, 0, 149, 0, 250, 0, 12, 0, 0, 98, 0, 50, 247, 0, 133, 240, 255, 237, 0, 29, 254, 190
36, 0, 50, 0, 149, 0, 249, 0, 2, 0, 0, 98, 0, 51, 184, 0, 134, 40, 0, 49, 255, 245, 255, 42
36, 0, 49, 0, 150, 0, 250, 0, 24, 0, 0, 98, 0, 51, 226, 0, 134, 54, 255, 226, 0, 35, 255, 4
36, 0, 49, 0, 149, 0, 250, 0, 48, 0, 0, 98, 0, 52, 38, 0, 134, 77, 255, 209, 255, 231, 254, 200
36, 0, 49, 0, 149, 0, 249, 0, 25, 0, 0, 98, 0, 53, 10, 0, 134, 106, 0, 6, 0, 40, 255, 69
36, 0, 50, 0, 150, 0, 250, 0, 21, 0, 0, 98, 0, 52, 241, 0, 134, 65, 255, 241, 0, 34, 255, 85
36, 0, 49, 0, 149, 0, 250, 0, 61, 0, 0, 98, 0, 52, 224, 0, 133, 228, 255, 216, 0, 14, 255, 98
36, 0, 49, 0, 150, 0, 250, 0, 73, 0, 0, 98, 0, 52, 218, 0, 133, 216, 255, 214, 0, 32, 255, 96
36, 0, 50, 0, 149, 0, 249, 0, 106, 0, 0, 98, 0, 52, 119, 0, 133, 238, 255, 220, 0, 29, 255, 80
36, 0, 50, 0, 150, 0, 249, 0, 211, 0, 0, 98, 0, 51, 115, 0, 133, 254, 255, 231, 0, 21, 255, 74
36, 0, 50, 0, 150, 0, 250, 1, 96, 0, 0, 98, 0, 50, 188, 0, 134, 12, 255, 229, 0, 29, 255, 23
36, 0, 50, 0, 150, 0, 249, 1, 161, 0, 0, 98, 0, 51, 30, 0, 134, 33, 255, 234, 0, 26, 254, 203
36, 0, 50, 0, 149, 0, 249, 1, 104, 0, 0, 98, 0, 51, 119, 0, 134, 11, 255, 241, 255, 190, 254, 158
36, 0, 50, 0, 150, 0, 249, 1, 98, 0, 0, 98, 0, 51, 38, 0, 134, 24, 0, 22, 255, 221, 255, 8
36, 0, 49, 0, 150, 0, 249, 1, 63, 0, 0, 98, 0, 51, 113, 0, 134, 71, 255, 214, 255, 233, 254, 182
36, 0, 50, 0, 150, 0, 249, 1, 27, 0, 0, 98, 0, 51, 192, 0, 134, 82, 255, 218, 255, 251, 254, 165
36, 0, 50, 0, 150, 0, 250, 0, 149, 0, 0, 98, 0, 52, 218, 0, 134, 115, 0, 5, 0, 49, 255, 20
36, 0, 50, 0, 150, 0, 249, 0, 0, 0, 0, 98, 0, 53, 129, 0, 134, 60, 255, 236, 0, 32, 255, 92
36, 0, 49, 0, 150, 0, 250, 0, 0, 0, 0, 98, 0, 53, 215, 0, 134, 25, 255, 212, 0, 8, 255, 107
36, 0, 50, 0, 150, 0, 250, 0, 0, 0, 0, 98, 0, 54, 26, 0, 134, 82, 255, 211, 0, 26, 255, 127
36, 0, 50, 0, 150, 0, 249, 0, 0, 0, 0, 98, 0, 53, 117, 0, 134, 122, 255, 216, 0, 21, 255, 96
36, 0, 50, 0, 150, 0, 249, 0, 0, 0, 0, 98, 0, 53, 28, 0, 134, 147, 255, 233, 0, 18, 255, 100
36, 0, 49, 0, 149, 0, 250, 0, 17, 0, 0, 98, 0, 52, 167, 0, 134, 185, 255, 223, 0, 10, 254, 225
36, 0, 50, 0, 149, 0, 250, 0, 5, 0, 0, 98, 0, 53, 232, 0, 134, 223, 255, 202, 0, 113, 254, 0
36, 0, 49, 0, 150, 0, 249, 0, 0, 0, 0, 98, 0, 53, 215, 0, 134, 245, 0, 59, 255, 218, 255, 50
36, 0, 49, 0, 149, 0, 249, 0, 0, 0, 0, 98, 0, 53, 228, 0, 135, 15, 255, 202, 0, 6, 254, 217
36, 0, 49, 0, 150, 0, 250, 0, 0, 0, 0, 98, 0, 54, 37, 0, 135, 32, 255, 220, 255, 231, 254, 172
36, 0, 49, 0, 149, 0, 250, 0, 0, 0, 0, 98, 0, 54, 218, 0, 135, 32, 0, 3, 0, 55, 255, 31
36, 0, 49, 0, 150, 0, 250, 0, 0, 0, 0, 98, 0, 55, 67, 0, 134, 229, 255, 238, 0, 33, 255, 86
36, 0, 50, 0, 150, 0, 250, 0, 0, 0, 0, 98, 0, 55, 104, 0, 134, 173, 255, 222, 0, 15, 255, 76
36, 0, 50, 0, 149, 0, 250, 0, 0, 0, 0, 98, 0, 55, 122, 0, 134, 111, 255, 222, 0, 25, 255, 91
36, 0, 50, 0, 150, 0, 250, 0, 3, 0, 0, 98, 0, 54, 192, 0, 134, 143, 255, 229, 0, 20, 255, 70
36, 0, 50, 0, 150, 0, 250, 0, 155, 0, 0, 98, 0, 53, 168, 0, 134, 168, 255, 233, 0, 27, 255, 42
36, 0, 50, 0, 150, 0, 250, 1, 83, 0, 0, 98, 0, 52, 217, 0, 134, 188, 255, 231, 0, 44, 255, 28
36, 0, 49, 0, 150, 0, 250, 1, 216, 0, 0, 98, 0, 52, 120, 0, 134, 198, 255, 242, 0, 43, 255, 30
36, 0, 50, 0, 150, 0, 250, 2, 29, 0, 0, 98, 0, 52, 113, 0, 134, 204, 255, 245, 0, 56, 254, 206
36, 0, 49, 0, 149, 0, 250, 2, 20, 0, 0, 98, 0, 52, 209, 0, 134, 200, 255, 206, 0, 9, 254, 140
36, 0, 50, 0, 150, 0, 249, 1, 127, 0, 0, 98, 0, 53, 57, 0, 134, 223, 255, 226, 255, 250, 255, 14
36, 0, 50, 0, 150, 0, 249, 1, 40, 0, 0, 98, 0, 53, 80, 0, 135, 18, 255, 229, 0, 12, 255, 37
36, 0, 50, 0, 150, 0, 250, 0, 216, 0, 0, 98, 0, 53, 123, 0, 135, 24, 255, 230, 0, 24, 255, 26
36, 0, 50, 0, 150, 0, 250, 0, 114, 0, 0, 98, 0, 53, 233, 0, 135, 46, 255, 226, 0, 22, 255, 21
36, 0, 50, 0, 150, 0, 249, 0, 59, 0, 0, 98, 0, 54, 40, 0, 135, 47, 255, 229, 0, 14, 255, 27
36, 0, 50, 0, 150, 0, 250, 0, 0, 0, 0, 98, 0, 54, 135, 0, 135, 67, 255, 232, 255, 254, 255, 13
36, 0, 50, 0, 149, 0, 250, 0, 0, 0, 0, 98, 0, 54, 208, 0, 135, 66, 255, 227, 0, 3, 255, 12
36, 0, 50, 0, 150, 0, 250, 0, 0, 0, 0, 98, 0, 55, 43, 0, 135, 99, 255, 228, 0, 17, 255, 23
36, 0, 49, 0, 150, 0, 249, 0, 0, 0, 0, 98, 0, 55, 71, 0, 135, 126, 255, 229, 0, 20, 255, 35
36, 0, 49, 0, 150, 0, 250, 0, 0, 0, 0, 98, 0, 55, 89, 0, 135, 147, 255, 225, 0, 11, 255, 22
36, 0, 50, 0, 149, 0, 250, 0, 0, 0, 0, 98, 0, 55, 35, 0, 135, 158, 255, 230, 255, 255, 255, 17
36, 0, 50, 0, 150, 0, 250, 0, 0, 0, 0, 98, 0, 54, 99, 0, 135, 97, 255, 219, 255, 249, 255, 2
36, 0, 49, 0, 149, 0, 250, 0, 0, 0, 0, 98, 0, 54, 19, 0, 135, 71, 255, 222, 0, 10, 255, 8
36, 0, 49, 0, 149, 0, 250, 0, 140, 0, 0, 98, 0, 54, 141, 0, 135, 12, 255, 228, 255, 240, 255, 16
36, 0, 49, 0, 149, 0, 250, 0, 123, 0, 0, 98, 0, 54, 239, 0, 135, 34, 255, 236, 0, 5, 255, 29
36, 0, 49, 0, 150, 0, 249, 0, 64, 0, 0, 98, 0, 55, 51, 0, 135, 116, 255, 254, 0, 81, 255, 34
36, 0, 50, 0, 150, 0, 249, 0, 60, 0, 0, 98, 0, 54, 234, 0, 135, 117, 255, 249, 0, 80, 255, 19
36, 0, 49, 0, 149, 0, 250, 0, 93, 0, 0, 98, 0, 54, 231, 0, 135, 82, 255, 240, 0, 66, 255, 14
36, 0, 50, 0, 150, 0, 250, 0, 98, 0, 14, 98, 0, 55, 18, 0, 135, 71, 255, 231, 0, 72, 255, 17
36, 0, 50, 0, 149, 0, 249, 0, 91, 0, 14, 98, 0, 55, 33, 0, 135, 61, 255, 233, 0, 51, 255, 26
36, 0, 49, 0, 150, 0, 250, 0, 92, 0, 14, 98, 0, 55, 9, 0, 135, 85, 255, 234, 0, 19, 255, 33
36, 0, 50, 0, 150, 0, 250, 0, 121, 0, 14, 98, 0, 54, 189, 0, 135, 10, 255, 239, 255, 187, 255, 9
36, 0, 50, 0, 150, 0, 249, 0, 139, 0, 14, 98, 0, 54, 123, 0, 134, 219, 255, 243, 255, 164, 255, 10
36, 0, 50, 0, 149, 0, 250, 0, 184, 0, 14, 98, 0, 54, 82, 0, 134, 171, 255, 242, 255, 179, 255, 13
36, 0, 49, 0, 150, 0, 249, 0, 168, 0, 14, 98, 0, 54, 168, 0, 134, 222, 0, 0, 255, 209, 255, 17
36, 0, 50, 0, 150, 0, 250, 0, 124, 0, 14, 98, 0, 54, 242, 0, 135, 29, 255, 251, 255, 243, 255, 10
36, 0, 49, 0, 150, 0, 249, 0, 50, 0, 14, 98, 0, 55, 136, 0, 135, 113, 255, 248, 0, 58, 255, 18
36, 0, 50, 0, 150, 0, 250, 0, 0, 0, 14, 98, 0, 56, 7, 0, 135, 203, 0, 5, 0, 85, 255, 22
36, 0, 50, 0, 149, 0, 249, 0, 0, 0, 14, 98, 0, 56, 41, 0, 135, 246, 255, 250, 0, 82, 255, 21
36, 0, 50, 0, 149, 0, 250, 0, 0, 0, 14, 98, 0, 56, 98, 0, 135, 246, 255, 239, 0, 79, 255, 35
36, 0, 49, 0, 150, 0, 250, 0, 0, 0, 14, 98, 0, 56, 132, 0, 135, 238, 255, 237, 0, 61, 255, 38
36, 0, 49, 0, 150, 0, 249, 0, 0, 0, 14, 98, 0, 56, 114, 0, 135, 210, 255, 243, 0, 31, 255, 19
36, 0, 50, 0, 149, 0, 249, 0, 0, 0, 14, 98, 0, 56, 118, 0, 135, 139, 255, 241, 255, 231, 255, 18
36, 0, 49, 0, 150, 0, 250, 0, 0, 0, 14, 98, 0, 56, 70, 0, 135, 70, 255, 251, 255, 179, 255, 1
36, 0, 50, 0, 150, 0, 250, 0, 0, 0, 14, 98, 0, 56, 8, 0, 135, 6, 0, 2, 255, 185, 255, 21
36, 0, 50, 0, 149, 0, 249, 0, 40, 0, 14, 98, 0, 56, 50, 0, 135, 38, 0, 6, 255, 202, 255, 15
