36, 0, 50, 0, 149, 0, 250, 0, 0, 0, 0, 98, 0, 49, 195, 0, 132, 153, 255, 218, 0, 16, 255, 108
36, 0, 50, 0, 150, 0, 250, 0, 58, 0, 14, 98, 0, 56, 58, 0, 135, 78, 255, 248, 255, 222, 255, 17
36, 0, 50, 0, 150, 0, 249, 0, 61, 0, 14, 98, 0, 56, 157, 0, 135, 158, 255, 254, 255, 237, 255, 11
36, 0, 50, 0, 150, 0, 250, 0, 23, 0, 14, 98, 0, 57, 75, 0, 135, 223, 255, 235, 0, 35, 255, 12
36, 0, 50, 0, 149, 0, 249, 0, 0, 0, 14, 98, 0, 57, 84, 0, 136, 11, 255, 216, 0, 96, 255, 21
36, 0, 50, 0, 150, 0, 249, 0, 10, 0, 14, 98, 0, 57, 12, 0, 136, 30, 255, 241, 0, 76, 255, 24
36, 0, 50, 0, 149, 0, 250, 0, 67, 0, 14, 98, 0, 56, 209, 0, 136, 14, 255, 242, 0, 71, 255, 34
36, 0, 50, 0, 149, 0, 249, 0, 96, 0, 14, 98, 0, 56, 156, 0, 135, 234, 255, 235, 0, 65, 255, 34
36, 0, 50, 0, 150, 0, 250, 0, 178, 0, 14, 98, 0, 56, 96, 0, 135, 146, 255, 240, 0, 10, 255, 18
36, 0, 50, 0, 150, 0, 249, 0, 199, 0, 14, 98, 0, 56, 51, 0, 135, 98, 255, 248, 255, 247, 255, 10
36, 0, 50, 0, 150, 0, 250, 0, 254, 0, 14, 98, 0, 55, 193, 0, 135, 35, 255, 247, 255, 201, 255, 8
36, 0, 50, 0, 150, 0, 250, 1, 31, 0, 14, 98, 0, 55, 189, 0, 134, 255, 255, 255, 255, 192, 255, 22
36, 0, 49, 0, 149, 0, 250, 1, 41, 0, 14, 98, 0, 55, 174, 0, 135, 4, 255, 254, 255, 230, 255, 21
36, 0, 50, 0, 149, 0, 250, 1, 9, 0, 14, 98, 0, 56, 5, 0, 135, 52, 255, 244, 0, 8, 255, 24
36, 0, 50, 0, 150, 0, 250, 0, 209, 0, 14, 98, 0, 56, 39, 0, 135, 145, 0, 2, 0, 34, 255, 28
36, 0, 50, 0, 150, 0, 250, 0, 183, 0, 14, 98, 0, 56, 52, 0, 135, 172, 255, 254, 0, 15, 255, 21
36, 0, 49, 0, 150, 0, 249, 0, 67, 0, 14, 98, 0, 56, 166, 0, 136, 1, 255, 233, 0, 30, 255, 21
36, 0, 50, 0, 150, 0, 250, 0, 41, 0, 14, 98, 0, 56, 188, 0, 135, 242, 255, 227, 0, 9, 255, 17
36, 0, 49, 0, 149, 0, 250, 0, 0, 0, 14, 98, 0, 57, 7, 0, 135, 187, 255, 236, 0, 7, 255, 16
36, 0, 50, 0, 150, 0, 250, 0, 0, 0, 14, 98, 0, 57, 173, 0, 135, 185, 255, 233, 255, 251, 255, 15
36, 0, 50, 0, 150, 0, 250, 0, 0, 0, 14, 98, 0, 57, 239, 0, 135, 181, 255, 233, 0, 6, 255, 18
36, 0, 49, 0, 149, 0, 249, 0, 0, 0, 14, 98, 0, 58, 55, 0, 135, 200, 255, 230, 0, 14, 255, 15
36, 0, 50, 0, 150, 0, 249, 0, 0, 0, 14, 98, 0, 58, 96, 0, 135, 216, 255, 232, 0, 7, 255, 21
36, 0, 50, 0, 150, 0, 250, 0, 0, 0, 14, 98, 0, 58, 219, 0, 135, 219, 255, 233, 0, 7, 255, 18
36, 0, 50, 0, 150, 0, 250, 0, 0, 0, 14, 98, 0, 58, 255, 0, 135, 212, 255, 232, 0, 4, 255, 17
36, 0, 49, 0, 149, 0, 250, 0, 0, 0, 14, 98, 0, 59, 69, 0, 135, 249, 255, 233, 0, 3, 255, 15
36, 0, 49, 0, 150, 0, 250, 0, 0, 0, 14, 98, 0, 59, 11, 0, 135, 237, 255, 235, 0, 9, 255, 16
36, 0, 49, 0, 150, 0, 250, 0, 0, 0, 14, 98, 0, 58, 192, 0, 135, 213, 255, 235, 0, 11, 255, 21
36, 0, 50, 0, 149, 0, 250, 0, 38, 0, 14, 98, 0, 58, 99, 0, 135, 195, 255, 238, 0, 6, 255, 17
36, 0, 50, 0, 150, 0, 250, 0, 136, 0, 14, 98, 0, 58, 55, 0, 135, 175, 255, 235, 0, 8, 255, 20
36, 0, 49, 0, 150, 0, 250, 0, 179, 0, 14, 98, 0, 58, 22, 0, 135, 184, 255, 234, 0, 7, 255, 19
36, 0, 50, 0, 150, 0, 249, 1, 14, 0, 14, 98, 0, 57, 242, 0, 135, 199, 255, 233, 0, 5, 255, 22
36, 0, 49, 0, 150, 0, 250, 1, 29, 0, 14, 98, 0, 57, 240, 0, 135, 203, 255, 233, 0, 9, 255, 18
36, 0, 50, 0, 150, 0, 250, 1, 44, 0, 14, 98, 0, 57, 219, 0, 135, 207, 255, 232, 0, 3, 255, 19
36, 0, 50, 0, 149, 0, 249, 1, 31, 0, 14, 98, 0, 58, 2, 0, 135, 222, 255, 231, 0, 4, 255, 20
36, 0, 49, 0, 150, 0, 249, 0, 228, 0, 14, 98, 0, 58, 3, 0, 135, 230, 255, 232, 0, 6, 255, 20
36, 0, 50, 0, 149, 0, 250, 0, 192, 0, 14, 98, 0, 58, 26, 0, 135, 236, 255, 234, 0, 4, 255, 18
36, 0, 50, 0, 149, 0, 250, 0, 150, 0, 14, 98, 0, 58, 46, 0, 135, 240, 255, 234, 0, 3, 255, 18
36, 0, 50, 0, 149, 0, 249, 0, 107, 0, 14, 98, 0, 58, 93, 0, 136, 7, 255, 234, 0, 5, 255, 24
36, 0, 50, 0, 150, 0, 250, 0, 28, 0, 14, 98, 0, 58, 130, 0, 136, 6, 255, 230, 0, 3, 255, 21
36, 0, 50, 0, 150, 0, 250, 0, 0, 0, 14, 98, 0, 58, 179, 0, 136, 8, 255, 231, 0, 4, 255, 24
36, 0, 50, 0, 149, 0, 249, 0, 0, 0, 14, 98, 0, 58, 191, 0, 136, 32, 255, 232, 0, 4, 255, 18
36, 0, 49, 0, 150, 0, 250, 0, 0, 0, 14, 98, 0, 58, 196, 0, 136, 10, 255, 233, 0, 2, 255, 19
36, 0, 50, 0, 150, 0, 249, 0, 0, 0, 14, 98, 0, 58, 217, 0, 136, 29, 255, 233, 0, 7, 255, 19
36, 0, 49, 0, 149, 0, 250, 0, 0, 0, 14, 98, 0, 58, 193, 0, 136, 32, 255, 232, 0, 4, 255, 19
36, 0, 49, 0, 150, 0, 250, 0, 4, 0, 14, 98, 0, 58, 241, 0, 136, 22, 255, 231, 0, 2, 255, 20
36, 0, 50, 0, 150, 0, 249, 0, 7, 0, 14, 98, 0, 59, 5, 0, 136, 38, 255, 232, 0, 5, 255, 18
36, 0, 49, 0, 150, 0, 250, 0, 11, 0, 14, 98, 0, 59, 8, 0, 136, 28, 255, 230, 0, 9, 255, 22
36, 0, 49, 0, 150, 0, 250, 0, 53, 0, 14, 98, 0, 58, 133, 0, 136, 14, 255, 231, 0, 4, 255, 21
36, 0, 50, 0, 150, 0, 250, 0, 96, 0, 14, 98, 0, 58, 46, 0, 135, 249, 255, 232, 0, 3, 255, 17
36, 0, 50, 0, 149, 0, 250, 0, 216, 0, 14, 98, 0, 57, 201, 0, 136, 1, 255, 232, 0, 3, 255, 19
36, 0, 49, 0, 149, 0, 249, 0, 242, 0, 14, 98, 0, 57, 171, 0, 135, 247, 255, 231, 0, 5, 255, 23
36, 0, 50, 0, 150, 0, 250, 1, 13, 0, 14, 98, 0, 57, 153, 0, 135, 222, 255, 231, 0, 3, 255, 19
36, 0, 49, 0, 150, 0, 249, 1, 21, 0, 14, 98, 0, 57, 106, 0, 135, 211, 255, 234, 0, 2, 255, 20
36, 0, 49, 0, 149, 0, 250, 1, 10, 0, 14, 98, 0, 57, 131, 0, 135, 231, 255, 231, 0, 2, 255, 18
36, 0, 50, 0, 150, 0, 249, 0, 229, 0, 14, 98, 0, 57, 161, 0, 135, 237, 255, 234, 0, 5, 255, 21
36, 0, 50, 0, 150, 0, 249, 0, 181, 0, 14, 98, 0, 57, 167, 0, 135, 217, 255, 232, 0, 5, 255, 21
36, 0, 50, 0, 149, 0, 249, 0, 164, 0, 14, 98, 0, 57, 133, 0, 135, 218, 255, 230, 0, 5, 255, 19
36, 0, 49, 0, 150, 0, 250, 0, 109, 0, 14, 98, 0, 57, 192, 0, 135, 243, 255, 232, 0, 2, 255, 22
36, 0, 50, 0, 150, 0, 250, 0, 84, 0, 14, 98, 0, 57, 197, 0, 135, 236, 255, 232, 0, 4, 255, 21
36, 0, 50, 0, 150, 0, 250, 0, 40, 0, 14, 98, 0, 57, 216, 0, 135, 227, 255, 234, 0, 5, 255, 20
36, 0, 50, 0, 149, 0, 249, 0, 2, 0, 14, 98, 0, 57, 223, 0, 135, 228, 255, 235, 0, 6, 255, 19
36, 0, 49, 0, 150, 0, 250, 0, 0, 0, 14, 98, 0, 57, 203, 0, 136, 7, 255, 227, 0, 10, 255, 19
36, 0, 49, 0, 150, 0, 249, 0, 0, 0, 14, 98, 0, 57, 109, 0, 136, 12, 255, 230, 255, 235, 255, 6
36, 0, 50, 0, 150, 0, 250, 0, 107, 0, 14, 98, 0, 56, 2, 0, 135, 230, 255, 227, 0, 22, 255, 4
36, 0, 50, 0, 150, 0, 250, 0, 199, 0, 14, 98, 0, 55, 108, 0, 135, 177, 255, 219, 0, 18, 255, 5
36, 0, 50, 0, 149, 0, 250, 1, 93, 0, 14, 98, 0, 55, 111, 0, 135, 162, 255, 199, 0, 18, 255, 18
36, 0, 50, 0, 150, 0, 249, 1, 88, 0, 14, 98, 0, 55, 140, 0, 135, 149, 255, 212, 0, 24, 255, 27
36, 0, 49, 0, 149, 0, 250, 1, 25, 0, 14, 98, 0, 55, 239, 0, 135, 165, 255, 223, 0, 40, 255, 26
36, 0, 49, 0, 150, 0, 249, 0, 175, 0, 14, 98, 0, 56, 103, 0, 135, 232, 255, 234, 0, 22, 255, 10
36, 0, 49, 0, 150, 0, 250, 0, 60, 0, 14, 98, 0, 56, 190, 0, 136, 27, 255, 254, 0, 24, 255, 23
36, 0, 49, 0, 149, 0, 250, 0, 0, 0, 14, 98, 0, 56, 14, 0, 136, 1, 0, 11, 255, 255, 255, 26
36, 0, 49, 0, 150, 0, 249, 0, 0, 0, 14, 98, 0, 55, 233, 0, 135, 226, 0, 3, 255, 248, 255, 30
36, 0, 50, 0, 149, 0, 250, 0, 73, 0, 14, 98, 0, 55, 74, 0, 135, 182, 0, 0, 255, 237, 255, 30
36, 0, 50, 0, 150, 0, 250, 0, 91, 0, 14, 98, 0, 55, 62, 0, 135, 177, 0, 1, 255, 226, 255, 33
36, 0, 50, 0, 150, 0, 250, 0, 127, 0, 14, 98, 0, 54, 182, 0, 135, 159, 0, 2, 255, 220, 255, 16
36, 0, 49, 0, 150, 0, 249, 0, 156, 0, 14, 98, 0, 54, 120, 0, 135, 126, 255, 251, 255, 203, 255, 10
36, 0, 49, 0, 150, 0, 250, 0, 174, 0, 14, 98, 0, 54, 84, 0, 135, 114, 0, 1, 255, 192, 255, 20
36, 0, 49, 0, 149, 0, 250, 0, 178, 0, 14, 98, 0, 54, 66, 0, 135, 114, 0, 3, 255, 195, 255, 20
36, 0, 50, 0, 149, 0, 250, 0, 175, 0, 14, 98, 0, 54, 34, 0, 135, 79, 0, 16, 255, 191, 255, 27
36, 0, 50, 0, 150, 0, 249, 0, 171, 0, 14, 98, 0, 54, 17, 0, 135, 87, 0, 23, 255, 198, 255, 33
36, 0, 50, 0, 150, 0, 250, 0, 155, 0, 14, 98, 0, 54, 5, 0, 135, 62, 0, 11, 255, 159, 255, 46
36, 0, 49, 0, 149, 0, 250, 0, 119, 0, 14, 98, 0, 54, 14, 0, 135, 58, 0, 14, 255, 201, 255, 1
36, 0, 50, 0, 149, 0, 250, 0, 152, 0, 14, 98, 0, 52, 178, 0, 135, 87, 0, 27, 255, 204, 255, 58
36, 0, 50, 0, 150, 0, 250, 0, 208, 0, 14, 98, 0, 52, 189, 0, 135, 34, 0, 1, 255, 160, 255, 54
36, 0, 50, 0, 150, 0, 250, 0, 154, 0, 14, 98, 0, 53, 7, 0, 135, 49, 0, 7, 255, 136, 255, 45
36, 0, 50, 0, 150, 0, 250, 0, 133, 0, 14, 98, 0, 52, 195, 0, 135, 40, 0, 26, 255, 148, 255, 56
36, 0, 50, 0, 150, 0, 250, 0, 107, 0, 14, 98, 0, 52, 125, 0, 135, 16, 0, 26, 255, 195, 255, 64
36, 0, 50, 0, 150, 0, 250, 0, 87, 0, 14, 98, 0, 52, 181, 0, 135, 19, 0, 17, 255, 131, 255, 39
36, 0, 50, 0, 149, 0, 249, 0, 51, 0, 14, 98, 0, 52, 61, 0, 135, 32, 0, 18, 255, 132, 255, 64
36, 0, 50, 0, 150, 0, 249, 0, 64, 0, 14, 98, 0, 52, 29, 0, 134, 209, 0, 11, 255, 171, 255, 48
36, 0, 50, 0, 150, 0, 250, 0, 0, 0, 14, 98, 0, 53, 178, 0, 134, 190, 0, 18, 255, 149, 255, 45
36, 0, 49, 0, 149, 0, 249, 0, 0, 0, 14, 98, 0, 54, 53, 0, 134, 225, 0, 22, 255, 108, 255, 51
36, 0, 50, 0, 150, 0, 249, 0, 0, 0, 14, 98, 0, 53, 143, 0, 134, 191, 0, 11, 255, 104, 255, 58
36, 0, 50, 0, 150, 0, 250, 0, 0, 0, 14, 98, 0, 53, 189, 0, 134, 193, 0, 7, 255, 153, 255, 53
36, 0, 50, 0, 150, 0, 249, 0, 0, 0, 14, 98, 0, 52, 125, 0, 134, 145, 0, 18, 255, 106, 255, 95
36, 0, 49, 0, 149, 0, 250, 0, 0, 0, 14, 98, 0, 52, 57, 0, 134, 147, 0, 6, 255, 87, 255, 82
36, 0, 50, 0, 150, 0, 250, 0, 200, 0, 14, 98, 0, 50, 240, 0, 134, 93, 0, 27, 255, 166, 255, 77
36, 0, 50, 0, 149, 0, 249, 0, 156, 0, 14, 98, 0, 52, 112, 0, 134, 110, 0, 14, 255, 75, 255, 46
36, 0, 50, 0, 150, 0, 250, 0, 49, 0, 14, 98, 0, 52, 21, 0, 134, 137, 0, 10, 255, 131, 255, 58
